 
****************************************
Report : area
Design : Baseline_4KB
Version: O-2018.06-SP5-5
Date   : Tue Feb  3 05:06:24 2026
****************************************

Library(s) Used:

    tcbn22ullbwp30p140tt0p9v25c (File: /home21/longyang/common/share/tsmc22/tcbn22ullbwp30p140_110b/tcbn22ullbwp30p140_110b/AN61001_20201222/TSMCHOME/digital/Front_End/timing_power_noise/NLDM/tcbn22ullbwp30p140_110b/tcbn22ullbwp30p140tt0p9v25c.db)

Number of ports:                       732677
Number of nets:                       5300530
Number of cells:                      4620723
Number of combinational cells:        3799702
Number of sequential cells:            804365
Number of macros/black boxes:               0
Number of buf/inv:                     379754
Number of references:                    3237

Combinational area:            2464309.603857
Buf/Inv area:                   101492.748947
Noncombinational area:         1573477.267209
Macro/Black Box area:                0.000000
Net Interconnect area:      undefined  (Wire load has zero net area)

Total cell area:               4037786.871065
Total area:                 undefined

Hierarchical area distribution
------------------------------

                                  Global cell area                Local cell area
                                  ---------------------  ---------------------------------- 
Hierarchical cell                 Absolute      Percent  Combi-        Noncombi-     Black-
                                  Total         Total    national      national      boxes   Design
ram_ctrl_inst_9_266                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1275
ram_ctrl_inst_9_266/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1275
ram_ctrl_inst_9_266/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1275
ram_ctrl_inst_9_266/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1275_DW01_add_1
ram_ctrl_inst_9_266/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1275_DW01_add_0
ram_ctrl_inst_9_266/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1275_DW01_sub_0
ram_ctrl_inst_9_273                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1274
ram_ctrl_inst_9_273/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1274
ram_ctrl_inst_9_273/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1274
ram_ctrl_inst_9_273/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1274_DW01_add_1
ram_ctrl_inst_9_273/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1274_DW01_add_0
ram_ctrl_inst_9_273/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1274_DW01_sub_0
ram_ctrl_inst_9_277                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1273
ram_ctrl_inst_9_277/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1273
ram_ctrl_inst_9_277/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1273
ram_ctrl_inst_9_277/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1273_DW01_add_1
ram_ctrl_inst_9_277/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1273_DW01_add_0
ram_ctrl_inst_9_277/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1273_DW01_sub_0
ram_ctrl_inst_9_28                   1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1320
ram_ctrl_inst_9_28/ram_ip_itdata     1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1320
ram_ctrl_inst_9_28/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1320
ram_ctrl_inst_9_28/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1320_DW01_add_1
ram_ctrl_inst_9_28/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1320_DW01_add_0
ram_ctrl_inst_9_28/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1320_DW01_sub_0
ram_ctrl_inst_9_284                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1272
ram_ctrl_inst_9_284/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1272
ram_ctrl_inst_9_284/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1272
ram_ctrl_inst_9_284/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1272_DW01_add_1
ram_ctrl_inst_9_284/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1272_DW01_add_0
ram_ctrl_inst_9_284/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1272_DW01_sub_0
ram_ctrl_inst_9_285                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1271
ram_ctrl_inst_9_285/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1271
ram_ctrl_inst_9_285/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1271
ram_ctrl_inst_9_285/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1271_DW01_add_1
ram_ctrl_inst_9_285/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1271_DW01_add_0
ram_ctrl_inst_9_285/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1271_DW01_sub_0
ram_ctrl_inst_9_292                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1270
ram_ctrl_inst_9_292/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1270
ram_ctrl_inst_9_292/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1270
ram_ctrl_inst_9_292/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1270_DW01_add_1
ram_ctrl_inst_9_292/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1270_DW01_add_0
ram_ctrl_inst_9_292/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1270_DW01_sub_0
ram_ctrl_inst_9_298                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1269
ram_ctrl_inst_9_298/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1269
ram_ctrl_inst_9_298/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1269
ram_ctrl_inst_9_298/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1269_DW01_add_1
ram_ctrl_inst_9_298/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1269_DW01_add_0
ram_ctrl_inst_9_298/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1269_DW01_sub_0
ram_ctrl_inst_9_3                    1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1325
ram_ctrl_inst_9_3/ram_ip_itdata      1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1325
ram_ctrl_inst_9_3/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1325
ram_ctrl_inst_9_3/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1325_DW01_add_1
ram_ctrl_inst_9_3/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1325_DW01_add_0
ram_ctrl_inst_9_3/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1325_DW01_sub_0
ram_ctrl_inst_9_304                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1268
ram_ctrl_inst_9_304/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1268
ram_ctrl_inst_9_304/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1268
ram_ctrl_inst_9_304/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1268_DW01_add_1
ram_ctrl_inst_9_304/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1268_DW01_add_0
ram_ctrl_inst_9_304/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1268_DW01_sub_0
ram_ctrl_inst_9_307                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1267
ram_ctrl_inst_9_307/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1267
ram_ctrl_inst_9_307/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1267
ram_ctrl_inst_9_307/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1267_DW01_add_1
ram_ctrl_inst_9_307/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1267_DW01_add_0
ram_ctrl_inst_9_307/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1267_DW01_sub_0
ram_ctrl_inst_9_315                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1266
ram_ctrl_inst_9_315/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1266
ram_ctrl_inst_9_315/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1266
ram_ctrl_inst_9_315/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1266_DW01_add_1
ram_ctrl_inst_9_315/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1266_DW01_add_0
ram_ctrl_inst_9_315/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1266_DW01_sub_0
ram_ctrl_inst_9_318                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1265
ram_ctrl_inst_9_318/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1265
ram_ctrl_inst_9_318/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1265
ram_ctrl_inst_9_318/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1265_DW01_add_1
ram_ctrl_inst_9_318/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1265_DW01_add_0
ram_ctrl_inst_9_318/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1265_DW01_sub_0
ram_ctrl_inst_9_321                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1264
ram_ctrl_inst_9_321/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1264
ram_ctrl_inst_9_321/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1264
ram_ctrl_inst_9_321/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1264_DW01_add_1
ram_ctrl_inst_9_321/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1264_DW01_add_0
ram_ctrl_inst_9_321/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1264_DW01_sub_0
ram_ctrl_inst_9_329                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1263
ram_ctrl_inst_9_329/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1263
ram_ctrl_inst_9_329/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1263
ram_ctrl_inst_9_329/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1263_DW01_add_1
ram_ctrl_inst_9_329/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1263_DW01_add_0
ram_ctrl_inst_9_329/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1263_DW01_sub_0
ram_ctrl_inst_9_335                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1262
ram_ctrl_inst_9_335/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1262
ram_ctrl_inst_9_335/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1262
ram_ctrl_inst_9_335/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1262_DW01_add_1
ram_ctrl_inst_9_335/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1262_DW01_add_0
ram_ctrl_inst_9_335/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1262_DW01_sub_0
ram_ctrl_inst_9_340                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1261
ram_ctrl_inst_9_340/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1261
ram_ctrl_inst_9_340/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1261
ram_ctrl_inst_9_340/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1261_DW01_add_1
ram_ctrl_inst_9_340/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1261_DW01_add_0
ram_ctrl_inst_9_340/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1261_DW01_sub_0
ram_ctrl_inst_9_344                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1260
ram_ctrl_inst_9_344/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1260
ram_ctrl_inst_9_344/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1260
ram_ctrl_inst_9_344/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1260_DW01_add_1
ram_ctrl_inst_9_344/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1260_DW01_add_0
ram_ctrl_inst_9_344/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1260_DW01_sub_0
ram_ctrl_inst_9_35                   1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1319
ram_ctrl_inst_9_35/ram_ip_itdata     1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1319
ram_ctrl_inst_9_35/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1319
ram_ctrl_inst_9_35/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1319_DW01_add_1
ram_ctrl_inst_9_35/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1319_DW01_add_0
ram_ctrl_inst_9_35/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1319_DW01_sub_0
ram_ctrl_inst_9_352                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1259
ram_ctrl_inst_9_352/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1259
ram_ctrl_inst_9_352/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1259
ram_ctrl_inst_9_352/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1259_DW01_add_1
ram_ctrl_inst_9_352/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1259_DW01_add_0
ram_ctrl_inst_9_352/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1259_DW01_sub_0
ram_ctrl_inst_9_355                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1258
ram_ctrl_inst_9_355/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1258
ram_ctrl_inst_9_355/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1258
ram_ctrl_inst_9_355/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1258_DW01_add_1
ram_ctrl_inst_9_355/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1258_DW01_add_0
ram_ctrl_inst_9_355/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1258_DW01_sub_0
ram_ctrl_inst_9_361                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1257
ram_ctrl_inst_9_361/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1257
ram_ctrl_inst_9_361/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1257
ram_ctrl_inst_9_361/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1257_DW01_add_1
ram_ctrl_inst_9_361/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1257_DW01_add_0
ram_ctrl_inst_9_361/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1257_DW01_sub_0
ram_ctrl_inst_9_368                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1256
ram_ctrl_inst_9_368/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1256
ram_ctrl_inst_9_368/ram_port_1_ctrl_inst_0      98.4060     0.0      41.3280      18.1440 0.0000 ram_port_1_ctrl_1256
ram_ctrl_inst_9_368/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1256_DW01_add_1
ram_ctrl_inst_9_368/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1256_DW01_add_0
ram_ctrl_inst_9_368/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1256_DW01_sub_0
ram_ctrl_inst_9_373                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1255
ram_ctrl_inst_9_373/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1255
ram_ctrl_inst_9_373/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1255
ram_ctrl_inst_9_373/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1255_DW01_add_1
ram_ctrl_inst_9_373/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1255_DW01_add_0
ram_ctrl_inst_9_373/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1255_DW01_sub_0
ram_ctrl_inst_9_375                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1254
ram_ctrl_inst_9_375/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1254
ram_ctrl_inst_9_375/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1254
ram_ctrl_inst_9_375/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1254_DW01_add_1
ram_ctrl_inst_9_375/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1254_DW01_add_0
ram_ctrl_inst_9_375/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1254_DW01_sub_0
ram_ctrl_inst_9_382                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1253
ram_ctrl_inst_9_382/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1253
ram_ctrl_inst_9_382/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1253
ram_ctrl_inst_9_382/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1253_DW01_add_1
ram_ctrl_inst_9_382/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1253_DW01_add_0
ram_ctrl_inst_9_382/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1253_DW01_sub_0
ram_ctrl_inst_9_386                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1252
ram_ctrl_inst_9_386/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1252
ram_ctrl_inst_9_386/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1252
ram_ctrl_inst_9_386/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1252_DW01_add_1
ram_ctrl_inst_9_386/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1252_DW01_add_0
ram_ctrl_inst_9_386/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1252_DW01_sub_0
ram_ctrl_inst_9_393                  1368.7380      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1251
ram_ctrl_inst_9_393/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1251
ram_ctrl_inst_9_393/ram_port_1_ctrl_inst_0      98.7840     0.0      41.7060      18.1440 0.0000 ram_port_1_ctrl_1251
ram_ctrl_inst_9_393/ram_port_1_ctrl_inst_0/add_46       8.9460     0.0       8.9460       0.0000 0.0000 ram_port_1_ctrl_1251_DW01_add_1
ram_ctrl_inst_9_393/ram_port_1_ctrl_inst_0/add_46_2      14.1120     0.0      14.1120       0.0000 0.0000 ram_port_1_ctrl_1251_DW01_add_0
ram_ctrl_inst_9_393/ram_port_1_ctrl_inst_0/sub_46_3      15.8760     0.0      15.8760       0.0000 0.0000 ram_port_1_ctrl_1251_DW01_sub_0
ram_ctrl_inst_9_399                  1368.3600      0.0        5.5440        0.0000  0.0000  combine_ram_ctrl_1250
ram_ctrl_inst_9_399/ram_ip_itdata    1264.4100      0.0      759.4020      505.0080  0.0000  dual_port_bram_16x32_write_first_1250
